date_date,product_id,qty
2021-09-12,TS001P3-FJ01-W_BL_M,7
2021-09-12,SHNB003P02-SL01_BL_XXL,1
2021-09-12,SH004P2-JL02-M_MO_S,3
2021-09-12,BR002P3-JL02-W_MO_XS,1
2021-09-12,TS001P1-TT01-U_GC_XL,1
2021-09-12,SH15001P3-JL02-W_EB_XL,1
2021-09-12,BR001P1-JL02-W_BL_L,1
2021-09-12,LS001P3-SL02-W_GR_L,4
2021-09-12,LS001P3-SL02-M_BL_M,7
2021-09-12,TS001BTB-MAM01_U_WH_XL,17
2021-09-12,LS001P3-SL02-M_GR_M,3
2021-09-12,BR002P3-JL02-W_EB_M,3
2021-09-12,TS001P1-TT01-U_GC_M,14
2021-09-12,LG53001P3-JL02-W_BL_M,24
2021-09-12,TS001P4-FJ01-U_BL_S,3
2021-09-12,TS001BTB-MAM01_U_WH_M,51
2021-09-12,TS001P1-TT01-U_GC_L,4
2021-09-12,LS001P3-SL02-W_BL_M,6
2021-09-12,BR002P3-JL02-W_BL_M,2
2021-09-12,SH15001P3-JL02-W_BL_M,20
2021-09-12,TK002P3-FJ01-W_BL_S,2
2021-09-12,BR002P3-JL02-W_BL_S,2
2021-09-12,BR002P3-JL02-W_NA_XXL,1
2021-09-12,TK001P3-FJ01_W_SA_S,1
2021-09-12,BR001P3-JL02-W_MO_S,2
2021-09-12,TS001P3-FJ01-W_MO_M,3
2021-09-12,LG002P3-JL02-W_EB_L,1
2021-09-12,LG003P3-JL02-M_MO_M,2
2021-09-12,TK002P3-FJ01-W_MO_L,9
2021-09-12,SH15001P3-JL02-W_EB_XS,1
2021-09-12,TS001BTB-MAM01_U_BL_XL,3
2021-09-12,LG002P3-JL02-W_EB_S,4
2021-09-12,TS001P3-FJ01-W_MO_L,3
2021-09-12,LG003P3-JL02-M_MO_L,1
2021-09-12,TS001P4-FJ01-U_LI_M,10
2021-09-12,BR001P3-JL02-W_EB_S,2
2021-09-12,SHNB003P02-SL01_NA_M,1
2021-09-12,SH15001P3-JL02-W_EB_S,5
2021-09-12,BR001P1-JL02-W_BL_M,9
2021-09-12,BR002P3-JL02-W_BU_XL,1
2021-09-12,TS001P4-FJ01-U_LI_S,5
2021-09-12,SH002P3-JL02-W_NA_L,3
2021-09-12,BR001P1-JL02-W_BL_XS,1
2021-09-12,TK001P3-FJ01-M_MO_M,1
2021-09-12,SH004P2-JL02-M_MO_XS,1
2021-09-12,TS001P3-FJ01_U_SA_M,1
2021-09-12,TS001P1-TT01-U_GC_S,10
2021-09-12,TSC001P3-FJ01-W_MO_M,1
2021-09-12,TK001P3-FJ01-M_BL_L,2
2021-09-12,BR002P3-JL02-W_EB_XXL,1
2021-09-12,SHNB003P02-SL01_BL_L,1
2021-09-12,BR001P3-JL02-W_NA_XS,1
2021-09-12,SH003P02-SL01-M_LI_S,1
2021-09-12,BR001P3-JL02-W_NA_XL,1
2021-09-12,BR001P3-JL02-W_NA_L,7
2021-09-12,LG002AR01-JL02-W_BL_XS,2
2021-09-12,LG003P3-JL02-M_BL_M,12
2021-09-12,SH15001P3-JL02-W_BL_S,2
2021-09-12,BR001P3-JL02-W_NA_M,9
2021-09-12,TK001P3-FJ01-M_LI_M,10
2021-09-12,SH15001P3-JL02-W_EB_L,1
2021-09-12,TS001P3-FJ01-W_BL_L,7
2021-09-12,TS001P3-FJ01_U_WH_M,2
2021-09-12,SH001P1-SL01-M_NA_M,2
2021-09-12,BR001P3-JL02-W_MO_L,4
2021-09-12,TS001BTB-MAM01_U_BL_S,12
2021-09-12,SN001P01-JL01-U_SA_,4
2021-09-12,TS001P3-FJ01-U_BU_L,1
2021-09-12,TS001P3-FJ01-W_BL_S,6
2021-09-12,BR001P3-JL02-W_EB_L,1
2021-09-12,TK001P3-TT01-W_GG_XL,5
2021-09-12,ACC001-B01-BL-L_BL_L,4
2021-09-12,BR001P3-JL02-W_MO_M,8
2021-09-12,LG002P3-JL02-W_MO_L,5
2021-09-12,SH002P3-JL02-W_NA_XS,1
2021-09-12,TS001BTB-MARATHON01-MAM01-U_NA_S,6
2021-09-12,BR002P3-JL02-W_MO_XL,2
2021-09-12,TS001BTB-MARATHON01-MAM01-U_NA_M,7
2021-09-12,TS001P3-FJ01_U_WH_S,3
2021-09-12,LS001P3-SL02-M_BL_S,15
2021-09-12,SH003P02-SL01-M_BL_S,4
2021-09-12,TK001P3-FJ01-M_BU_S,2
2021-09-12,TS001P3-FJ01-U_LI_M,1
2021-09-12,TS001P3-FJ01-W_BL_XL,2
2021-09-12,LG002P3-JL02-W_MO_XL,1
2021-09-12,LG002AR01-JL02-W_BL_XXL,38
2021-09-12,LG002P3-JL02-W_MO_XS,2
2021-09-12,TSC001P3-FJ01-W_BL_S,1
2021-09-12,TS001P4-FJ01-U_SA_M,3
2021-09-12,TS001P3-FJ01-U_NA_XL,1
2021-09-12,TK001P3-FJ01_W_SA_M,2
2021-09-12,BR001P1-JL02-W_BL_S,1
2021-09-12,SH003P02-SL01-M_BL_M,1
2021-09-12,SHNB003P02-SL01_NA_XS,1
2021-09-12,TS001P3-FJ01-U_BU_XL,1
2021-09-12,TS001P3-TT01-W_GG_XS,2
2021-09-12,TK002P3-FJ01-W_NA_XL,2
2021-09-12,LS001P3-SL02-M_BL_L,3
2021-09-12,BR002P3-JL02-W_BU_XXL,3
2021-09-12,LG002P3-JL02-W_EB_XL,3
2021-09-12,TK002P3-FJ01-W_MO_XL,3
2021-09-12,BR002P3-JL02-W_BU_M,8
2021-09-12,TK001P3-TT01-W_GG_XS,3
2021-09-12,SH002P3-JL02-W_MO_S,4
2021-09-12,TS001P3-FJ01_U_MO_XXL,1
2021-09-12,LS001P3-SL02-W_BL_XL,1
2021-09-12,LS001P3-SL02-M_BL_XS,3
2021-09-12,TS001P4-FJ01-U_SA_XS,1
2021-09-12,TK001P3-TT01-W_GG_M,7
2021-09-12,TK001P3-FJ01-W_LI_S,2
2021-09-12,TK001P3-FJ01-W_LI_M,5
2021-09-12,TK002P3-FJ01-W_BL_M,2
2021-09-12,LS001P3-SL02-W_BL_L,7
2021-09-12,SH15001P3-JL02-W_BL_XL,2
2021-09-12,LG002P3-JL02-W_NA_XL,1
2021-09-12,TK002P3-FJ01-W_BL_L,1
2021-09-12,SH15001P3-JL02-W_EB_M,4
2021-09-12,TS001P4-FJ01-U_LI_XS,2
2021-09-12,TS001P3-FJ01_U_MO_XS,1
2021-09-12,TK001P3-FJ01_W_BL_M,8
2021-09-12,TS001BTB-MARATHON01-MAM01-U_NA_L,4
2021-09-12,TS001BTB-MAM01_U_BL_M,16
2021-09-12,SHNB003P02-SL01_NA_L,1
2021-09-12,SH004P2-JL02-M_NA_S,2
2021-09-12,LG002P3-JL02-W_BU_L,5
2021-09-12,TS001P3-FJ01-W_MO_XS,2
2021-09-12,LG002P3-JL02-W_BU_S,12
2021-09-12,SH001P1-SL01-M_NA_XL,1
2021-09-12,SH002P3-JL02-W_MO_XS,1
2021-09-12,SH002P3-JL02-W_MO_XL,2
2021-09-12,SH004P2-JL02-M_BL_M,6
2021-09-12,SH002P3-JL02-W_NA_M,2
2021-09-12,SH004P2-JL02-M_NA_XS,3
2021-09-12,LS001P3-SL02-W_GR_XL,2
2021-09-12,TS001P3-FJ01_U_BL_L,3
2021-09-12,SH001P1-SL01-M_NA_XS,5
2021-09-12,LG002P3-JL02-W_NA_M,9
2021-09-12,BR001P3-JL02-W_EB_M,4
2021-09-12,LG002AR01-JL02-W_BL_L,2
2021-09-12,LS001P3-SL02-M_GR_XS,5
2021-09-12,ACC003-M01-WH_WH_n/a,1
2021-09-12,TS001P3-FJ01-W_MO_XL,1
2021-09-12,SH15001P3-JL02-W_BL_L,3
2021-09-12,SHNB003P02-SL01_LI_M,1
2021-09-13,SH004P2-JL02-M_NA_M,1
2021-09-13,TS001BTB-MAM01_U_BL_M,30
2021-09-13,LG002AR01-JL02-W_BL_XL,3
2021-09-13,SHNB003P02-SL01_NA_M,2
2021-09-13,TS001P3-FJ01_U_BL_M,8
2021-09-13,TS001P3-FJ01_U_BL_XS,3
2021-09-13,TK001P3-FJ01-M_MO_M,3
2021-09-13,SHNB003P02-SL01_LI_M,6
2021-09-13,BR002P3-JL02-W_NA_XXL,2
2021-09-13,TS001BTB-MAM01_U_WH_XS,6
2021-09-13,TK002P3-FJ01-W_MO_XL,1
2021-09-13,TK001P3-FJ01-M_LI_M,4
2021-09-13,SH15001P3-JL02-W_NA_M,10
2021-09-13,LG002P3-JL02-W_BU_XXL,1
2021-09-13,BR001P3-JL02-W_NA_XL,2
2021-09-13,SH002P3-JL02-W_MO_L,3
2021-09-13,SH003P02-SL01-M_BL_L,3
2021-09-13,TS001P3-FJ01-U_LI_S,2
2021-09-13,LS001P3-SL02-M_GR_M,2
2021-09-13,TS001P3-FJ01_U_BL_XL,2
2021-09-13,BR002P3-JL02-W_BL_S,1
2021-09-13,SH004P2-JL02-M_BL_M,3
2021-09-13,SH003P02-SL01-M_BL_M,2
2021-09-13,SHNB003P02-SL01_MO_L,1
2021-09-13,LG002P3-JL02-W_BU_M,4
2021-09-13,TK001P3-FJ01-W_LI_M,2
2021-09-13,SH15001P3-JL02-W_EB_XS,2
2021-09-13,LG001P1-JL02-W_BL_S,2
2021-09-13,BR001P3-JL02-W_EB_S,2
2021-09-13,TK002P3-FJ01-W_BL_S,1
2021-09-13,TS001P3-FJ01-W_MO_L,1
2021-09-13,BR001AR01-JL02-W_BL_M,3
2021-09-13,LS001P3-SL02-M_GR_XL,2
2021-09-13,BR002P3-JL02-W_EB_L,2
2021-09-13,TS001P3-FJ01_U_SA_S,3
2021-09-13,TS001P3-FJ01-W_BL_XL,2
2021-09-13,ACC003-M01-WH_WH_n/a,3
2021-09-13,LG002P3-JL02-W_BU_XL,3
2021-09-13,SH004P2-JL02-M_MO_M,2
2021-09-13,SH004P2-JL02-M_MO_S,2
2021-09-13,SHNB003P02-SL01_BL_S,1
2021-09-13,BR002P3-JL02-W_EB_XXL,1
2021-09-13,TS001P1-TT01-U_GC_XS,2
2021-09-13,SN001P01-JL01-U_GR_,1
2021-09-13,TK001P3-FJ01-M_BU_M,1
2021-09-13,TS001P1-TT01-U_GC_L,1
2021-09-13,TK002P3-FJ01-W_NA_S,1
2021-09-13,TK002P3-FJ01-W_NA_L,1
2021-09-13,ACC004-B03-POP-L_ALU_L,2
2021-09-13,TK002P3-FJ01-W_BL_L,1
2021-09-13,TS001P3-FJ01-W_BL_L,13
2021-09-13,BR001P1-JL02-W_BL_M,5
2021-09-13,SH003P02-SL01-M_BL_S,2
2021-09-13,BR001P3-JL02-W_NA_L,8
2021-09-13,TS001P1-TT01-U_GC_M,10
2021-09-13,TS001P3-FJ01_U_MO_XXL,1
2021-09-13,SH004P2-JL02-M_BL_L,3
2021-09-13,LG003P3-JL02-M_BL_M,12
2021-09-13,LG002P3-JL02-W_BU_S,2
2021-09-13,SH001P1-SL01-M_NA_L,3
2021-09-13,BR002P3-JL02-W_EB_M,2
2021-09-13,SHNB003P02-SL01_MO_M,3
2021-09-13,SH15001P3-JL02-W_EB_L,2
2021-09-13,SHNB003P02-SL01_BL_M,2
2021-09-13,LS001P3-SL02-M_BL_XS,1
2021-09-13,TS001P3-FJ01-W_BL_M,2
2021-09-13,TS001BTB-MARATHON01-MAM01-U_NA_M,4
2021-09-13,TS001P3-FJ01-U_BU_S,1
2021-09-13,SHNB003P02-SL01_MO_S,6
2021-09-13,TS001P4-FJ01-U_SA_L,1
2021-09-13,BR002P3-JL02-W_NA_L,2
2021-09-13,SHNB003P02-SL01_NA_XS,1
2021-09-13,LG002P3-JL02-W_MO_M,2
2021-09-13,SHNB003P02-SL01_MO_XS,3
2021-09-13,TS001P3-FJ01-U_BU_XL,2
2021-09-13,TS001P4-FJ01-U_SA_M,2
2021-09-13,TS001P3-FJ01_U_BL_L,5
2021-09-13,BR002P3-JL02-W_MO_M,3
2021-09-13,TSC001P3-FJ01-W_SA_M,2
2021-09-13,TK002P3-TT01-W_GG_M,3
2021-09-13,SH15001P3-JL02-W_EB_XL,1
2021-09-13,SH15001P3-JL02-W_BL_XS,1
2021-09-13,LS001P3-SL02-W_BL_L,1
2021-09-13,LS001P3-SL02-W_GR_XL,1
2021-09-13,BR002P3-JL02-W_NA_S,1
2021-09-13,BR002P3-JL02-W_NA_XL,1
2021-09-13,LG002P3-JL02-W_EB_M,3
2021-09-13,BR001P1-JL02-W_BL_XL,1
2021-09-13,LS001P3-SL02-W_BL_S,20
2021-09-13,BR001P3-JL02-W_MO_XL,2
2021-09-13,TSC001P3-FJ01-W_MI_M,5
2021-09-13,SHNB003P02-SL01_NA_S,10
2021-09-13,LG002P3-JL02-W_NA_XS,2
2021-09-13,BR002P3-JL02-W_BU_M,4
2021-09-13,TS001P3-FJ01_U_WH_L,4
2021-09-13,LG002P3-JL02-W_NA_S,4
2021-09-13,BR001P3-JL02-W_MO_S,2
2021-09-13,LG002P3-JL02-W_EB_XL,3
2021-09-13,TS001BTB-MAM01_U_WH_M,14
2021-09-13,TSC001P3-FJ01-W_LI_M,6
2021-09-13,TK001P3-FJ01-W_LI_L,2
2021-09-13,BR002P3-JL02-W_MO_S,3
2021-09-13,SH15001P3-JL02-W_BL_M,12
2021-09-13,TS001BTB-MAM01_U_BL_L,40
2021-09-13,TS001BTB-MAM01_U_WH_L,22
2021-09-13,SHNB003P02-SL01_LI_S,1
2021-09-13,LG53001P3-JL02-W_BL_M,18
2021-09-13,LS001P3-SL02-W_GR_L,5
2021-09-13,TS001P3-FJ01-W_MO_S,18
2021-09-13,TK001P3-FJ01-M_BL_M,5
2021-09-13,SH15001P3-JL02-W_BL_L,3
2021-09-13,BR001P3-JL02-W_MO_M,9
2021-09-13,SH002P3-JL02-W_BL_M,2
2021-09-13,LS001P3-SL02-W_BL_XL,18
2021-09-13,TK001P3-TT01-W_GG_M,6
2021-09-13,TK002P3-FJ01-W_MO_S,1
2021-09-13,SH002P3-JL02-W_MO_M,3
2021-09-13,BR001P3-JL02-W_NA_M,2
2021-09-13,TS001P4-FJ01-U_LI_S,2
2021-09-13,LG002AR01-JL02-W_BL_XXL,2
2021-09-13,TK002P3-FJ01-W_BL_XL,2
2021-09-13,TS001-FJ01-U_MO_M,1
2021-09-13,SH001P1-SL01-M_NA_XS,3
2021-09-13,TS001P3-FJ01_U_MO_XS,7
2021-09-13,TS001P3-FJ01-U_BU_M,1
2021-09-13,TS001P4-FJ01-U_SA_S,1
2021-09-13,TK002P3-TT01-W_GG_L,1
2021-09-13,LS001P3-SL02-W_BL_M,6
2021-09-13,LS001P3-SL02-M_GR_XS,1
2021-09-13,TK002P3-FJ01-W_BL_M,6
2021-09-13,BR002P3-JL02-W_BL_L,1
2021-09-13,BR001P3-JL02-W_MO_L,1
2021-09-13,SH15001P3-JL02-W_BL_XL,2
2021-09-13,BR001P3-JL02-W_EB_L,1
2021-09-13,TS001BTB-MARATHON01-MAM01-U_NA_L,8
2021-09-13,LS001P3-SL02-W_GR_S,4
2021-09-13,TK001P3-FJ01_W_BL_M,12
2021-09-13,SHNB003P02-SL01_LI_XS,4
2021-09-13,TS001P3-FJ01_U_MO_XL,1
2021-09-13,SH001P1-SL01-M_NA_XL,1
2021-09-13,SHNB003P02-SL01_BL_L,1
2021-09-13,LS001P3-SL02-W_BL_XS,1
2021-09-13,TK001P3-TT01-W_GG_S,11
2021-09-13,LG002P3-JL02-W_EB_L,3
2021-09-13,SH002P3-JL02-W_MO_S,1
2021-09-13,BR002P3-JL02-W_MO_XS,1
2021-09-13,LG002AR01-JL02-W_BL_S,2
2021-09-13,BR001P1-JL02-W_BL_S,5
2021-09-13,SH15001P3-JL02-W_EB_M,4
2021-09-13,TS001BTB-MAM01_U_BL_S,41
2021-09-13,SH002P3-JL02-W_NA_M,2
2021-09-13,LG002P3-JL02-W_MO_S,4
2021-09-13,LG002P3-JL02-W_EB_XS,4
2021-09-13,TS001P3-FJ01_U_MO_L,3
2021-09-13,BR002P3-JL02-W_EB_S,1
2021-09-13,SH002P3-JL02-W_MO_XS,1
2021-09-13,SH002P3-JL02-W_NA_L,10
2021-09-13,TS001P3-FJ01-W_MO_M,13
2021-09-13,LS001P3-SL02-M_BL_M,3
2021-09-13,SH003P02-SL01-M_LI_M,3
2021-09-13,SH004P2-JL02-M_MO_XS,2
2021-09-13,TS001BTB-MAM01_U_BL_XL,6
2021-09-13,BR001AR01-JL02-W_BL_S,2
2021-09-13,SH15001P3-JL02-W_EB_S,8
2021-09-13,TS001P3-FJ01-W_BL_S,4
2021-09-13,SH004P2-JL02-M_BL_S,4
2021-09-13,TK001P3-TT01-W_GG_L,1
2021-09-13,TK001P3-FJ01-W_LI_S,2
2021-09-13,TS001BTB-MAM01_U_WH_XL,18
2021-09-13,BR001P3-JL02-W_EB_M,3
2021-09-13,TS001P4-FJ01-U_BL_XL,1
2021-09-13,TS001P3-FJ01-U_LI_L,2
2021-09-13,TS001P3-FJ01_U_SA_M,3
2021-09-13,SH002P3-JL02-W_BL_XL,3
2021-09-13,TS001-FJ01-U_WH_M,1
2021-09-13,SH002P3-JL02-W_NA_XS,1
2021-09-13,TK002P3-FJ01-W_NA_M,3
2021-09-13,SH003P02-SL01-M_LI_S,1
2021-09-13,TS001P4-FJ01-U_BL_S,1
2021-09-13,TS001P3-TT01-W_GG_XL,1
2021-09-13,SH002P3-JL02-W_BL_S,3
2021-09-13,BR001P1-JL02-W_BL_XXL,3
2021-09-13,TS001P4-FJ01-U_BL_M,2
2021-09-13,SH002P3-JL02-W_BL_L,1
2021-09-13,LS001P3-SL02-M_GR_XXL,1
2021-09-13,LG003P3-JL02-M_MO_M,19
2021-09-13,TK002P3-FJ01-W_MO_XS,6
2021-09-13,LG003P3-JL02-M_MO_L,1
2021-09-13,SN001P01-JL01-U_SA_,1
2021-09-13,SN001P01-JL01-U_BL_-,1
2021-09-13,SH15001P3-JL02-W_NA_S,3
2021-09-13,TSC001P3-FJ01-W_MO_M,5
2021-09-13,TSC001P3-FJ01-W_BL_M,7
2021-09-13,TS001P3-TT01-W_GG_S,1
2021-09-13,SH004P2-JL02-M_MO_L,1
2021-09-13,SH15001P3-JL02-W_NA_XL,1
2021-09-14,SH15001P3-JL02-W_BL_S,3
2021-09-14,SH002P3-JL02-W_NA_S,6
2021-09-14,SH15001P3-JL02-W_BL_M,15
2021-09-14,SH003P02-SL01-M_BL_M,4
2021-09-14,TS001P4-FJ01-U_BL_M,2
2021-09-14,LS001P3-SL02-M_GR_XL,3
2021-09-14,BR002P3-JL02-W_NA_S,2
2021-09-14,TS001P3-FJ01_U_SA_S,6
2021-09-14,BR001P3-JL02-W_MO_M,9
2021-09-14,TS001P3-FJ01-U_NA_S,2
2021-09-14,BR002P3-JL02-W_EB_M,3
2021-09-14,TS001BTB-MAM01_U_WH_XL,3
2021-09-14,SH001P1-SL01-M_NA_XS,2
2021-09-14,BR001P3-JL02-W_MO_XS,1
2021-09-14,TK001P3-TT01-W_GG_L,2
2021-09-14,SH004P2-JL02-M_BL_M,6
2021-09-14,LS001P3-SL02-M_GR_M,3
2021-09-14,LG003P3-JL02-M_BL_XS,1
2021-09-14,BR002P3-JL02-W_EB_XL,1
2021-09-14,SH15001P3-JL02-W_BL_L,4
2021-09-14,SH004P2-JL02-M_NA_M,1
2021-09-14,LS001P3-SL02-M_BL_L,4
2021-09-14,SHNB003P02-SL01_NA_XS,1
2021-09-14,TS001BTB-MAM01_U_BL_L,19
2021-09-14,TK001P3-FJ01-W_LI_M,2
2021-09-14,SH004P2-JL02-M_NA_XS,2
2021-09-14,TS001BTB-MARATHON01-MAM01-U_NA_S,12
2021-09-14,SHNB003P02-SL01_BL_L,1
2021-09-14,SH003P02-SL01-M_BL_L,1
2021-09-14,TSC001P3-FJ01-W_BL_M,2
2021-09-14,SH001P1-SL01-M_NA_S,1
2021-09-14,TK001P3-FJ01-M_MO_S,1
2021-09-14,LS001P3-SL02-W_BL_L,1
2021-09-14,TK001P3-FJ01-W_LI_XL,4
2021-09-14,ACC001-B01-BL-L_BL_L,1
2021-09-14,TS001P3-FJ01_U_MO_XL,4
2021-09-14,LS001P3-SL02-W_BL_M,1
2021-09-14,LG002AR01-JL02-W_BL_XL,4
2021-09-14,LG002P3-JL02-W_MO_XS,2
2021-09-14,LG001P1-JL02-W_BL_S,1
2021-09-14,TS001BTB-MARATHON01-MAM01-U_NA_M,8
2021-09-14,LS001P3-SL02-W_BL_XL,2
2021-09-14,TK001P3-FJ01_W_SA_S,1
2021-09-14,BR002P3-JL02-W_BU_S,1
2021-09-14,TK002P3-FJ01-W_NA_S,2
2021-09-14,TS001BTB-MAM01_U_WH_XS,4
2021-09-14,SH004P2-JL02-M_NA_L,1
2021-09-14,SH004P2-JL02-M_NA_S,1
2021-09-14,LG002P3-JL02-W_BU_XXL,2
2021-09-14,SH004P2-JL02-M_BL_S,3
2021-09-14,TS001P3-FJ01_U_MO_XS,4
2021-09-14,LS001P3-SL02-M_GR_L,1
2021-09-14,TK001P3-FJ01_W_SA_M,3
2021-09-14,BR001P1-JL02-W_BL_S,4
2021-09-14,LG002P3-JL02-W_BU_L,2
2021-09-14,TS001BTB-MAM01_U_BL_M,15
2021-09-14,TK002P3-FJ01-W_BL_M,4
2021-09-14,LG002P3-JL02-W_NA_S,4
2021-09-14,SH15001P3-JL02-W_NA_M,6
2021-09-14,LG002P3-JL02-W_EB_M,2
2021-09-14,TS001P3-FJ01_U_SA_M,4
2021-09-14,TS001P3-FJ01_U_BL_XS,4
2021-09-14,BR002P3-JL02-W_MO_L,1
2021-09-14,BR002P3-JL02-W_EB_S,2
2021-09-14,TSC001P3-FJ01-W_LI_M,2
2021-09-14,SH004P2-JL02-M_MO_S,3
2021-09-14,TS001P3-FJ01_U_BL_L,2
2021-09-14,SH15001P3-JL02-W_BL_XS,1
2021-09-14,BR002P3-JL02-W_BU_XL,1
2021-09-14,LG002AR01-JL02-W_BL_S,5
2021-09-14,TK002P3-FJ01-W_BL_L,1
2021-09-14,TS001P4-FJ01-U_BL_XL,1
2021-09-14,SH002P3-JL02-W_BL_L,3
2021-09-14,SH15001P3-JL02-W_NA_XS,2
2021-09-14,BR002P3-JL02-W_EB_XS,2
2021-09-14,LG002P3-JL02-W_EB_XXL,2
2021-09-14,BR001P3-JL02-W_NA_L,5
2021-09-14,SH004P2-JL02-M_NA_XL,1
2021-09-14,LS001P3-SL02-M_GR_XS,1
2021-09-14,TS001P3-FJ01-W_BL_M,2
2021-09-14,SH003P02-SL01-M_LI_S,1
2021-09-14,TK001P3-FJ01-W_LI_S,1
2021-09-14,LG003P3-JL02-M_BL_M,6
2021-09-14,SH004P2-JL02-M_BL_XS,1
2021-09-14,TK002P3-TT01-W_GG_L,1
2021-09-14,ACC006AR01-M02_CO_n/a,2
2021-09-14,BR001P3-JL02-W_NA_M,1
2021-09-14,TS001P3-FJ01_U_MO_XXL,2
2021-09-14,SH15001P3-JL02-W_EB_S,1
2021-09-14,SH002P3-JL02-W_MO_XS,1
2021-09-14,LG002AR01-JL02-W_BL_M,4
2021-09-14,SH002P3-JL02-W_BL_XL,1
2021-09-14,LG53001P3-JL02-W_BL_M,24
2021-09-14,SH001P1-SL01-M_NA_L,2
2021-09-14,SH002P3-JL02-W_BL_M,11
2021-09-14,LG53001P3-JL02-W_NA_M,3
2021-09-14,BR002P3-JL02-W_EB_L,1
2021-09-14,LG002P3-JL02-W_EB_XS,4
2021-09-14,LG002P3-JL02-W_EB_XL,3
2021-09-14,BR001P1-JL02-W_BL_XS,1
2021-09-14,LG001P1-JL02-W_BL_L,1
2021-09-14,BR002P3-JL02-W_BU_M,5
2021-09-14,TS001P4-FJ01-U_SA_XL,1
2021-09-14,SH003P02-SL01-M_BL_S,4
2021-09-14,LS001P3-SL02-W_GR_M,5
2021-09-14,TS001P3-FJ01_U_MO_M,4
2021-09-14,TK001P3-TT01-W_GG_M,6
2021-09-14,TS001AR01-FJ01-U_VI_M,1
2021-09-14,TS001P1-TT01-U_GC_L,14
2021-09-14,TK001P3-FJ01-M_LI_L,3
2021-09-14,LG002AR01-JL02-W_BL_XS,2
2021-09-14,TS001P1-TT01-U_GC_M,3
2021-09-14,BR001P3-JL02-W_MO_S,3
2021-09-14,LS001P3-SL02-W_GR_S,2
2021-09-14,BR002P3-JL02-W_MO_XS,1
2021-09-14,BR002P3-JL02-W_MO_XL,1
2021-09-14,TS001P3-FJ01-W_BL_L,5
2021-09-14,LG002P3-JL02-W_MO_L,1
2021-09-14,TK001P3-FJ01-M_SA_S,1
2021-09-14,TS001BTB-MARATHON01-MAM01-U_NA_XL,11
2021-09-14,BR001AR01-JL02-W_BL_M,1
2021-09-14,LG002P3-JL02-W_MO_S,4
2021-09-14,SHNB003P02-SL01_BL_XS,2
2021-09-14,LS001P3-SL02-W_BL_S,1
2021-09-14,SH15001P3-JL02-W_NA_L,1
2021-09-14,BR001P1-JL02-W_BL_XL,8
2021-09-14,TS001P3-FJ01_U_MO_S,2
2021-09-14,SHNB003P02-SL01_NA_M,1
2021-09-14,TK002P3-FJ01-W_MO_M,3
2021-09-14,SHNB003P02-SL01_LI_M,2
2021-09-14,BR002P3-JL02-W_BU_XS,2
2021-09-14,TS001P3-FJ01_U_WH_XS,1
2021-09-14,TS001P4-FJ01-U_BL_XS,1
2021-09-14,LG002P3-JL02-W_EB_L,3
2021-09-14,SH003P02-SL01-M_LI_M,1
2021-09-14,TK002P3-FJ01-W_MO_L,1
2021-09-14,LG002P3-JL02-W_MO_XL,2
2021-09-14,LG002P3-JL02-W_MO_M,2
2021-09-14,BR002P3-JL02-W_BL_L,1
2021-09-14,TS001P3-FJ01_U_WH_M,1
2021-09-14,BR001P3-JL02-W_MO_L,7
2021-09-14,LG003P3-JL02-M_MO_M,2
2021-09-14,TS001P1-TT01-U_GC_S,2
2021-09-14,SH002P3-JL02-W_MO_S,1
2021-09-14,SHNB003P02-SL01_LI_XL,2
2021-09-14,TS001P3-FJ01-W_MO_XS,1
2021-09-14,SH002P3-JL02-W_MO_M,6
2021-09-14,TS001P3-FJ01-W_MO_S,3
2021-09-14,BR002P3-JL02-W_BU_L,1
2021-09-14,SH002P3-JL02-W_NA_M,8
2021-09-14,TSC001P3-FJ01-W_MI_M,3
2021-09-14,TK002P3-FJ01-W_NA_M,1
2021-09-14,LG002P3-JL02-W_BU_M,7
2021-09-14,TK001P3-FJ01_W_BL_M,8
2021-09-14,TK001P3-FJ01-M_LI_M,2
2021-09-14,TS001BTB-MAM01_U_WH_M,52
2021-09-14,TS001P3-FJ01-W_MO_M,6
2021-09-14,TS001P4-FJ01-U_SA_M,8
2021-09-14,TK001P3-FJ01-M_BL_M,7
2021-09-14,TS001BTB-MAM01_U_BL_XL,13
2021-09-14,SHNB003P02-SL01_MO_M,3
2021-09-14,TS001P3-FJ01-W_BL_S,5
2021-09-14,SN001P01-JL01-U_SA_,5
2021-09-14,BR002P3-JL02-W_BL_M,2
2021-09-14,TS001-FJ01-U_BL_M,1
2021-09-14,TS001P3-FJ01_U_BL_S,2
2021-09-14,SH004P2-JL02-M_MO_M,3
2021-09-14,LS001P3-SL02-W_BL_XS,3
2021-09-14,TS001P4-FJ01-U_LI_S,13
2021-09-14,LG002AR01-JL02-W_BL_XXL,1
2021-09-14,SHNB003P02-SL01_MO_S,2
2021-09-14,TS001P3-FJ01_U_WH_S,5
2021-09-14,SN001P01-JL01-U_MO_,1
2021-09-14,TS001P3-TT01-W_GG_S,1
2021-09-14,SH002P3-JL02-W_BL_S,4
2021-09-14,SHNB003P02-SL01_NA_S,2
2021-09-14,LG002P3-JL02-W_NA_XS,2
2021-09-14,BR001P3-JL02-W_NA_XL,1
2021-09-14,BR002P3-JL02-W_MO_M,1
